rgb
"rgb(95,80,149)"
"rgb(98,80,150)"
"rgb(101,80,150)"
"rgb(104,80,151)"
"rgb(108,80,152)"
"rgb(111,80,152)"
"rgb(114,80,153)"
"rgb(205,116,117)"
"rgb(204,115,116)"
"rgb(203,114,115)"
"rgb(201,113,114)"
"rgb(200,112,113)"
"rgb(198,111,112)"
"rgb(197,110,111)"
"rgb(195,109,110)"
"rgb(194,108,109)"
"rgb(192,107,108)"
"rgb(191,106,107)"
"rgb(189,105,106)"
"rgb(188,104,105)"
"rgb(186,103,104)"
"rgb(185,102,103)"
"rgb(184,101,102)"
"rgb(182,100,101)"
"rgb(181,99,100)"
"rgb(179,97,102)"
"rgb(177,96,104)"
"rgb(176,95,105)"
"rgb(174,94,107)"
"rgb(172,93,108)"
"rgb(170,91,110)"
"rgb(169,90,111)"
"rgb(167,89,113)"
"rgb(165,88,114)"
"rgb(163,87,115)"
"rgb(160,86,117)"
"rgb(158,85,118)"
"rgb(156,85,119)"
"rgb(154,84,121)"
"rgb(152,83,122)"
"rgb(149,82,123)"
"rgb(147,81,124)"
"rgb(144,81,125)"
"rgb(142,80,126)"
"rgb(139,79,127)"
"rgb(137,79,128)"
"rgb(134,78,129)"
"rgb(131,77,129)"
"rgb(129,77,130)"
"rgb(126,76,130)"
"rgb(123,76,131)"
"rgb(120,75,131)"
"rgb(117,75,131)"
"rgb(115,75,132)"
"rgb(112,74,132)"
"rgb(109,74,132)"
"rgb(106,74,132)"
"rgb(102,73,131)"
"rgb(99,73,131)"
"rgb(96,73,131)"
"rgb(93,72,130)"
"rgb(90,72,129)"
"rgb(86,72,129)"
"rgb(83,72,128)"
"rgb(80,71,127)"
"rgb(76,71,126)"
"rgb(73,71,125)"
"rgb(69,71,123)"
"rgb(66,71,122)"
"rgb(62,71,121)"
"rgb(58,70,119)"
"rgb(55,70,117)"
"rgb(51,70,116)"
"rgb(47,70,114)"
"rgb(43,70,112)"
"rgb(39,70,110)"
"rgb(35,69,109)"
"rgb(30,69,107)"
"rgb(26,69,105)"
"rgb(21,69,103)"
"rgb(15,69,101)"
"rgb(10,68,100)"
"rgb(7,68,99)"
"rgb(3,68,98)"
"rgb(1,67,97)"
"rgb(0,67,96)"
"rgb(0,67,96)"
"rgb(0,67,95)"
"rgb(0,67,95)"
"rgb(0,67,95)"
"rgb(0,67,95)"
"rgb(0,67,95)"
"rgb(0,67,95)"
"rgb(0,68,95)"
"rgb(0,68,96)"
"rgb(0,68,97)"
"rgb(0,69,97)"
"rgb(0,69,98)"
"rgb(0,70,99)"
"rgb(0,71,100)"
"rgb(0,71,101)"
"rgb(0,72,102)"
"rgb(0,73,104)"
"rgb(0,73,105)"
"rgb(3,74,107)"
"rgb(5,75,108)"
"rgb(8,76,109)"
"rgb(12,77,111)"
"rgb(15,77,113)"
"rgb(21,78,115)"
"rgb(25,78,117)"
"rgb(30,79,119)"
"rgb(34,79,121)"
"rgb(38,79,123)"
"rgb(41,80,125)"
"rgb(45,80,127)"
"rgb(49,80,129)"
"rgb(53,81,131)"
"rgb(56,81,133)"
"rgb(60,81,135)"
"rgb(63,81,137)"
"rgb(67,81,139)"
"rgb(70,82,141)"
"rgb(74,82,142)"
"rgb(77,82,144)"
"rgb(81,82,145)"
"rgb(84,82,147)"
"rgb(87,82,148)"
"rgb(91,82,149)"
"rgb(94,82,151)"
"rgb(97,82,152)"
"rgb(101,82,152)"
"rgb(104,82,153)"
"rgb(107,82,154)"
"rgb(111,81,154)"
"rgb(205,116,117)"
"rgb(204,115,116)"
"rgb(202,114,115)"
"rgb(201,113,114)"
"rgb(199,112,114)"
"rgb(198,111,113)"
"rgb(197,110,112)"
"rgb(195,109,111)"
"rgb(194,108,110)"
"rgb(192,107,109)"
"rgb(191,106,108)"
"rgb(189,105,107)"
"rgb(188,104,106)"
"rgb(186,103,104)"
"rgb(185,102,103)"
"rgb(183,101,102)"
"rgb(182,100,102)"
"rgb(180,99,103)"
"rgb(179,97,105)"
"rgb(177,96,106)"
"rgb(175,95,108)"
"rgb(174,94,109)"
"rgb(172,93,111)"
"rgb(170,92,112)"
"rgb(168,91,114)"
"rgb(166,90,115)"
"rgb(164,89,117)"
"rgb(162,88,118)"
"rgb(160,87,119)"
"rgb(158,86,121)"
"rgb(155,85,122)"
"rgb(153,84,123)"
"rgb(151,83,124)"
"rgb(148,83,125)"
"rgb(146,82,126)"
"rgb(143,81,127)"
"rgb(141,81,128)"
"rgb(138,80,129)"
"rgb(136,79,130)"
"rgb(133,79,131)"
"rgb(130,78,131)"
"rgb(128,78,132)"
"rgb(125,77,132)"
"rgb(122,77,133)"
"rgb(119,76,133)"
"rgb(116,76,133)"
"rgb(113,76,133)"
"rgb(110,75,133)"
"rgb(107,75,133)"
"rgb(104,75,133)"
"rgb(101,74,133)"
"rgb(98,74,132)"
"rgb(95,74,132)"
"rgb(91,74,131)"
"rgb(88,73,130)"
"rgb(85,73,129)"
"rgb(81,73,129)"
"rgb(78,73,128)"
"rgb(75,73,126)"
"rgb(71,73,125)"
"rgb(68,72,124)"
"rgb(64,72,122)"
"rgb(60,72,121)"
"rgb(57,72,119)"
"rgb(53,72,118)"
"rgb(49,72,116)"
"rgb(45,71,114)"
"rgb(41,71,113)"
"rgb(37,71,111)"
"rgb(33,71,109)"
"rgb(28,71,107)"
"rgb(23,71,105)"
"rgb(18,71,103)"
"rgb(13,70,102)"
"rgb(10,70,101)"
"rgb(6,70,100)"
"rgb(3,69,99)"
"rgb(1,69,98)"
"rgb(0,69,97)"
"rgb(0,69,97)"
"rgb(0,68,96)"
"rgb(0,68,96)"
"rgb(0,68,96)"
"rgb(0,69,96)"
"rgb(0,69,96)"
"rgb(0,69,96)"
"rgb(0,69,96)"
"rgb(0,70,97)"
"rgb(0,70,98)"
"rgb(0,70,98)"
"rgb(0,71,99)"
"rgb(0,71,100)"
"rgb(0,72,101)"
"rgb(0,73,102)"
"rgb(0,73,103)"
"rgb(0,74,104)"
"rgb(0,75,105)"
"rgb(0,75,107)"
"rgb(3,76,108)"
"rgb(5,77,110)"
"rgb(8,78,111)"
"rgb(11,78,113)"
"rgb(14,79,114)"
"rgb(18,80,116)"
"rgb(23,80,118)"
"rgb(27,81,120)"
"rgb(32,81,122)"
"rgb(36,82,124)"
"rgb(40,82,126)"
"rgb(44,82,129)"
"rgb(47,83,131)"
"rgb(51,83,133)"
"rgb(55,83,135)"
"rgb(59,83,137)"
"rgb(62,83,139)"
"rgb(66,84,140)"
"rgb(69,84,142)"
"rgb(73,84,144)"
"rgb(76,84,146)"
"rgb(80,84,147)"
"rgb(83,84,149)"
"rgb(87,84,150)"
"rgb(90,84,151)"
"rgb(94,84,152)"
"rgb(97,84,153)"
"rgb(101,84,154)"
"rgb(104,83,155)"
"rgb(107,83,156)"
"rgb(205,116,118)"
"rgb(204,115,117)"
"rgb(202,114,116)"
"rgb(201,113,115)"
"rgb(199,112,114)"
"rgb(198,111,113)"
"rgb(196,110,112)"
"rgb(195,109,111)"
"rgb(194,108,110)"
"rgb(192,107,109)"
"rgb(191,106,108)"
"rgb(189,105,107)"
"rgb(188,104,106)"
"rgb(186,103,105)"
"rgb(185,102,104)"
"rgb(183,101,103)"
"rgb(182,100,104)"
"rgb(180,99,106)"
"rgb(179,98,107)"
"rgb(177,96,109)"
"rgb(175,95,110)"
"rgb(173,94,112)"
"rgb(171,93,113)"
"rgb(170,92,115)"
"rgb(168,91,116)"
"rgb(166,90,118)"
"rgb(163,89,119)"
"rgb(161,88,120)"
"rgb(159,87,122)"
"rgb(157,86,123)"
"rgb(155,86,124)"
"rgb(152,85,125)"
"rgb(150,84,127)"
"rgb(147,83,128)"
"rgb(145,83,129)"
"rgb(142,82,130)"
"rgb(140,81,130)"
"rgb(137,81,131)"
"rgb(135,80,132)"
"rgb(132,80,133)"
"rgb(129,79,133)"
"rgb(126,79,134)"
"rgb(124,78,134)"
"rgb(121,78,134)"
"rgb(118,77,135)"
"rgb(115,77,135)"
"rgb(112,77,135)"
"rgb(109,76,135)"
"rgb(106,76,134)"
"rgb(103,76,134)"
"rgb(100,76,134)"
"rgb(96,75,133)"
"rgb(93,75,133)"
"rgb(90,75,132)"
"rgb(87,75,131)"
"rgb(83,75,130)"
"rgb(80,74,129)"
"rgb(76,74,128)"
"rgb(73,74,127)"
"rgb(70,74,126)"
"rgb(66,74,124)"
"rgb(62,74,123)"
"rgb(59,74,121)"
"rgb(55,73,120)"
"rgb(51,73,118)"
"rgb(47,73,116)"
"rgb(43,73,115)"
"rgb(39,73,113)"
"rgb(35,73,111)"
"rgb(31,73,109)"
"rgb(26,73,107)"
"rgb(21,72,106)"
"rgb(16,72,104)"
"rgb(13,72,103)"
"rgb(10,71,102)"
"rgb(6,71,101)"
"rgb(3,71,100)"
"rgb(1,71,99)"
"rgb(0,70,99)"
"rgb(0,70,98)"
"rgb(0,70,98)"
"rgb(0,70,97)"
"rgb(0,70,97)"
"rgb(0,70,97)"
"rgb(0,70,97)"
"rgb(0,71,97)"
"rgb(0,71,98)"
"rgb(0,71,98)"
"rgb(0,72,99)"
"rgb(0,72,99)"
"rgb(0,72,100)"
"rgb(0,73,101)"
"rgb(0,74,102)"
"rgb(0,74,103)"
"rgb(0,75,104)"
"rgb(0,75,105)"
"rgb(0,76,106)"
"rgb(0,77,107)"
"rgb(0,77,108)"
"rgb(2,78,110)"
"rgb(5,79,111)"
"rgb(8,80,113)"
"rgb(11,80,114)"
"rgb(14,81,116)"
"rgb(17,82,117)"
"rgb(20,83,119)"
"rgb(25,83,121)"
"rgb(30,84,123)"
"rgb(34,84,125)"
"rgb(38,84,128)"
"rgb(42,85,130)"
"rgb(46,85,132)"
"rgb(50,85,134)"
"rgb(54,85,136)"
"rgb(57,85,138)"
"rgb(61,86,140)"
"rgb(65,86,142)"
"rgb(68,86,144)"
"rgb(72,86,145)"
"rgb(76,86,147)"
"rgb(79,86,149)"
"rgb(83,86,150)"
"rgb(86,86,152)"
"rgb(90,86,153)"
"rgb(93,86,154)"
"rgb(97,86,155)"
"rgb(100,85,156)"
"rgb(104,85,157)"
"rgb(205,117,118)"
"rgb(204,116,117)"
"rgb(202,115,116)"
"rgb(201,114,115)"
"rgb(199,113,114)"
"rgb(198,112,113)"
"rgb(196,111,112)"
"rgb(195,110,111)"
"rgb(194,109,110)"
"rgb(192,108,109)"
"rgb(191,107,108)"
"rgb(189,106,107)"
"rgb(188,105,106)"
"rgb(186,104,105)"
"rgb(185,103,104)"
"rgb(183,101,105)"
"rgb(182,100,107)"
"rgb(180,99,108)"
"rgb(178,98,110)"
"rgb(177,97,111)"
"rgb(175,95,113)"
"rgb(173,94,114)"
"rgb(171,93,116)"
"rgb(169,92,117)"
"rgb(167,91,119)"
"rgb(165,90,120)"
"rgb(163,89,122)"
"rgb(161,89,123)"
"rgb(159,88,124)"
"rgb(156,87,125)"
"rgb(154,86,127)"
"rgb(152,85,128)"
"rgb(149,85,129)"
"rgb(147,84,130)"
"rgb(144,83,131)"
"rgb(142,83,132)"
"rgb(139,82,133)"
"rgb(136,82,133)"
"rgb(134,81,134)"
"rgb(131,81,135)"
"rgb(128,80,135)"
"rgb(125,80,135)"
"rgb(123,79,136)"
"rgb(120,79,136)"
"rgb(117,79,136)"
"rgb(114,78,136)"
"rgb(111,78,136)"
"rgb(108,78,136)"
"rgb(105,77,136)"
"rgb(101,77,135)"
"rgb(98,77,135)"
"rgb(95,77,134)"
"rgb(92,76,134)"
"rgb(89,76,133)"
"rgb(85,76,132)"
"rgb(82,76,131)"
"rgb(78,76,130)"
"rgb(75,76,129)"
"rgb(72,76,128)"
"rgb(68,75,126)"
"rgb(64,75,125)"
"rgb(61,75,123)"
"rgb(57,75,122)"
"rgb(53,75,120)"
"rgb(50,75,119)"
"rgb(46,75,117)"
"rgb(42,75,115)"
"rgb(38,75,113)"
"rgb(33,74,111)"
"rgb(29,74,110)"
"rgb(24,74,108)"
"rgb(19,74,106)"
"rgb(16,74,105)"
"rgb(13,73,104)"
"rgb(9,73,103)"
"rgb(6,73,102)"
"rgb(3,72,101)"
"rgb(1,72,100)"
"rgb(0,72,100)"
"rgb(0,72,99)"
"rgb(0,72,99)"
"rgb(0,72,99)"
"rgb(0,72,98)"
"rgb(0,72,98)"
"rgb(0,72,98)"
"rgb(0,72,99)"
"rgb(0,72,99)"
"rgb(0,73,99)"
"rgb(0,73,100)"
"rgb(0,73,100)"
"rgb(0,74,101)"
"rgb(0,74,102)"
"rgb(0,75,102)"
"rgb(0,76,103)"
"rgb(0,76,104)"
"rgb(0,77,105)"
"rgb(0,77,106)"
"rgb(0,78,108)"
"rgb(0,79,109)"
"rgb(0,79,110)"
"rgb(2,80,111)"
"rgb(5,81,113)"
"rgb(8,82,114)"
"rgb(11,82,116)"
"rgb(14,83,117)"
"rgb(17,84,119)"
"rgb(20,85,120)"
"rgb(22,85,122)"
"rgb(27,86,124)"
"rgb(32,86,126)"
"rgb(36,86,129)"
"rgb(40,87,131)"
"rgb(45,87,133)"
"rgb(49,87,135)"
"rgb(52,88,137)"
"rgb(56,88,139)"
"rgb(60,88,141)"
"rgb(64,88,143)"
"rgb(68,88,145)"
"rgb(71,88,147)"
"rgb(75,88,149)"
"rgb(79,88,150)"
"rgb(82,88,152)"
"rgb(86,88,153)"
"rgb(90,88,155)"
"rgb(93,88,156)"
"rgb(97,88,157)"
"rgb(100,87,158)"
"rgb(205,117,118)"
"rgb(204,116,117)"
"rgb(202,115,116)"
"rgb(201,114,115)"
"rgb(199,113,114)"
"rgb(198,112,113)"
"rgb(196,111,112)"
"rgb(195,110,111)"
"rgb(194,109,110)"
"rgb(192,108,109)"
"rgb(191,107,108)"
"rgb(189,106,107)"
"rgb(188,105,106)"
"rgb(186,104,105)"
"rgb(185,103,106)"
"rgb(183,102,108)"
"rgb(182,100,109)"
"rgb(180,99,111)"
"rgb(178,98,112)"
"rgb(176,97,114)"
"rgb(175,96,115)"
"rgb(173,95,117)"
"rgb(171,94,118)"
"rgb(169,93,120)"
"rgb(167,92,121)"
"rgb(165,91,123)"
"rgb(162,90,124)"
"rgb(160,89,125)"
"rgb(158,88,127)"
"rgb(156,88,128)"
"rgb(153,87,129)"
"rgb(151,86,130)"
"rgb(148,85,131)"
"rgb(146,85,132)"
"rgb(143,84,133)"
"rgb(141,84,134)"
"rgb(138,83,135)"
"rgb(135,83,135)"
"rgb(133,82,136)"
"rgb(130,82,136)"
"rgb(127,81,137)"
"rgb(124,81,137)"
"rgb(121,80,137)"
"rgb(119,80,138)"
"rgb(116,80,138)"
"rgb(113,79,138)"
"rgb(110,79,137)"
"rgb(107,79,137)"
"rgb(103,79,137)"
"rgb(100,78,137)"
"rgb(97,78,136)"
"rgb(94,78,135)"
"rgb(91,78,135)"
"rgb(87,78,134)"
"rgb(84,77,133)"
"rgb(81,77,132)"
"rgb(77,77,131)"
"rgb(74,77,130)"
"rgb(70,77,128)"
"rgb(67,77,127)"
"rgb(63,77,125)"
"rgb(59,77,124)"
"rgb(56,77,122)"
"rgb(52,76,121)"
"rgb(48,76,119)"
"rgb(44,76,117)"
"rgb(40,76,115)"
"rgb(36,76,114)"
"rgb(31,76,112)"
"rgb(27,76,110)"
"rgb(22,76,108)"
"rgb(19,75,107)"
"rgb(16,75,106)"
"rgb(13,75,105)"
"rgb(9,74,104)"
"rgb(6,74,103)"
"rgb(3,74,102)"
"rgb(1,74,102)"
"rgb(0,73,101)"
"rgb(0,73,101)"
"rgb(0,73,100)"
"rgb(0,73,100)"
"rgb(0,73,100)"
"rgb(0,73,100)"
"rgb(0,74,100)"
"rgb(0,74,100)"
"rgb(0,74,100)"
"rgb(0,74,100)"
"rgb(0,75,101)"
"rgb(0,75,101)"
"rgb(0,75,102)"
"rgb(0,76,102)"
"rgb(0,76,103)"
"rgb(0,77,104)"
"rgb(0,78,105)"
"rgb(0,78,106)"
"rgb(0,79,107)"
"rgb(0,79,108)"
"rgb(0,80,109)"
"rgb(0,81,110)"
"rgb(0,81,112)"
"rgb(2,82,113)"
"rgb(5,83,114)"
"rgb(8,84,116)"
"rgb(11,84,117)"
"rgb(14,85,119)"
"rgb(17,86,120)"
"rgb(20,87,122)"
"rgb(22,87,124)"
"rgb(25,88,125)"
"rgb(30,88,127)"
"rgb(34,89,130)"
"rgb(39,89,132)"
"rgb(43,89,134)"
"rgb(47,90,136)"
"rgb(51,90,138)"
"rgb(55,90,140)"
"rgb(59,90,143)"
"rgb(63,90,145)"
"rgb(67,90,147)"
"rgb(71,90,148)"
"rgb(74,90,150)"
"rgb(78,90,152)"
"rgb(82,90,154)"
"rgb(86,90,155)"
"rgb(89,90,156)"
"rgb(93,90,158)"
"rgb(97,89,159)"
"rgb(205,117,119)"
"rgb(204,116,118)"
"rgb(202,115,117)"
"rgb(201,114,116)"
"rgb(199,113,115)"
"rgb(198,112,114)"
"rgb(196,111,113)"
"rgb(195,110,112)"
"rgb(194,109,111)"
"rgb(192,108,110)"
"rgb(191,107,109)"
"rgb(189,106,108)"
"rgb(188,105,107)"
"rgb(186,104,107)"
"rgb(185,103,109)"
"rgb(183,102,110)"
"rgb(182,101,112)"
"rgb(180,99,113)"
"rgb(178,98,115)"
"rgb(176,97,116)"
"rgb(174,96,118)"
"rgb(172,95,119)"
"rgb(170,94,121)"
"rgb(168,93,122)"
"rgb(166,92,124)"
"rgb(164,91,125)"
"rgb(162,91,126)"
"rgb(160,90,128)"
"rgb(157,89,129)"
"rgb(155,88,130)"
"rgb(153,88,131)"
"rgb(150,87,132)"
"rgb(148,86,133)"
"rgb(145,86,134)"
"rgb(143,85,135)"
"rgb(140,84,136)"
"rgb(137,84,136)"
"rgb(135,83,137)"
"rgb(132,83,138)"
"rgb(129,83,138)"
"rgb(126,82,138)"
"rgb(123,82,139)"
"rgb(121,81,139)"
"rgb(118,81,139)"
"rgb(115,81,139)"
"rgb(112,80,139)"
"rgb(109,80,139)"
"rgb(105,80,139)"
"rgb(102,80,138)"
"rgb(99,80,138)"
"rgb(96,79,137)"
"rgb(93,79,136)"
