rgb
"rgb(40,57,104)"
"rgb(40,57,105)"
"rgb(39,58,105)"
"rgb(39,59,105)"
"rgb(37,60,105)"
"rgb(36,60,105)"
"rgb(34,61,105)"
"rgb(32,63,105)"
"rgb(29,64,104)"
"rgb(25,65,103)"
"rgb(20,66,102)"
"rgb(14,67,101)"
"rgb(8,68,100)"
"rgb(5,69,99)"
"rgb(2,70,98)"
"rgb(0,70,97)"
"rgb(0,71,96)"
"rgb(0,72,95)"
"rgb(0,72,94)"
"rgb(0,73,92)"
"rgb(0,73,91)"
"rgb(0,73,89)"
"rgb(0,74,88)"
"rgb(0,74,86)"
"rgb(0,74,85)"
"rgb(0,75,83)"
"rgb(0,75,81)"
"rgb(0,75,79)"
"rgb(0,75,77)"
"rgb(0,75,75)"
"rgb(0,75,73)"
"rgb(0,75,71)"
"rgb(0,74,70)"
"rgb(0,74,68)"
"rgb(0,74,66)"
"rgb(0,73,64)"
"rgb(4,73,62)"
"rgb(7,72,60)"
"rgb(11,72,58)"
"rgb(15,71,56)"
"rgb(18,71,55)"
"rgb(26,21,17)"
"rgb(26,22,17)"
"rgb(27,22,17)"
"rgb(27,23,17)"
"rgb(28,23,17)"
"rgb(28,23,17)"
"rgb(28,24,17)"
"rgb(29,24,17)"
"rgb(29,25,17)"
"rgb(30,25,17)"
"rgb(30,26,17)"
"rgb(30,26,17)"
"rgb(31,26,17)"
"rgb(31,27,17)"
"rgb(31,27,17)"
"rgb(31,28,16)"
"rgb(31,28,16)"
"rgb(32,29,16)"
"rgb(32,29,16)"
"rgb(32,30,16)"
"rgb(32,30,16)"
"rgb(32,31,15)"
"rgb(32,31,15)"
"rgb(32,32,15)"
"rgb(32,32,15)"
"rgb(31,33,15)"
"rgb(31,33,15)"
"rgb(31,34,15)"
"rgb(30,35,16)"
"rgb(30,35,16)"
"rgb(29,36,16)"
"rgb(28,37,17)"
"rgb(27,37,17)"
"rgb(26,38,18)"
"rgb(25,39,18)"
"rgb(24,39,19)"
"rgb(22,40,20)"
"rgb(20,41,21)"
"rgb(19,42,23)"
"rgb(16,42,24)"
"rgb(14,43,26)"
"rgb(11,44,27)"
"rgb(8,45,29)"
"rgb(5,45,31)"
"rgb(2,46,32)"
"rgb(0,47,34)"
"rgb(0,47,35)"
"rgb(0,48,37)"
"rgb(0,49,39)"
"rgb(0,49,40)"
"rgb(0,50,42)"
"rgb(0,50,44)"
"rgb(0,51,46)"
"rgb(0,51,48)"
"rgb(0,52,50)"
"rgb(0,52,52)"
"rgb(0,53,54)"
"rgb(0,53,56)"
"rgb(0,54,58)"
"rgb(0,54,60)"
"rgb(0,55,62)"
"rgb(0,55,64)"
"rgb(0,55,67)"
"rgb(0,56,69)"
"rgb(0,56,71)"
"rgb(0,56,73)"
"rgb(0,56,75)"
"rgb(0,57,77)"
"rgb(0,57,79)"
"rgb(0,57,81)"
"rgb(0,57,83)"
"rgb(0,57,85)"
"rgb(0,58,86)"
"rgb(0,58,88)"
"rgb(4,58,90)"
"rgb(12,57,93)"
"rgb(18,57,95)"
"rgb(23,57,96)"
"rgb(27,56,98)"
"rgb(30,56,99)"
"rgb(33,56,101)"
"rgb(35,56,102)"
"rgb(37,56,103)"
"rgb(39,56,104)"
"rgb(40,57,105)"
"rgb(41,57,105)"
"rgb(42,57,106)"
"rgb(42,58,106)"
"rgb(42,59,107)"
"rgb(42,59,107)"
"rgb(41,60,108)"
"rgb(40,61,108)"
"rgb(39,62,108)"
"rgb(37,63,108)"
"rgb(35,64,107)"
"rgb(32,65,107)"
"rgb(29,66,106)"
"rgb(24,68,105)"
"rgb(19,69,104)"
"rgb(12,70,102)"
"rgb(9,71,102)"
"rgb(6,72,101)"
"rgb(3,72,100)"
"rgb(0,73,99)"
"rgb(0,73,98)"
"rgb(0,74,97)"
"rgb(0,75,95)"
"rgb(0,75,94)"
"rgb(0,75,93)"
"rgb(0,76,91)"
"rgb(0,76,89)"
"rgb(0,77,88)"
"rgb(0,77,86)"
"rgb(0,77,84)"
"rgb(0,77,82)"
"rgb(0,77,80)"
"rgb(0,77,79)"
"rgb(0,77,77)"
"rgb(0,77,75)"
"rgb(0,77,73)"
"rgb(0,77,71)"
"rgb(0,76,69)"
"rgb(1,76,67)"
"rgb(5,76,65)"
"rgb(8,75,63)"
"rgb(12,75,61)"
"rgb(16,74,59)"
"rgb(19,73,58)"
"rgb(28,23,19)"
"rgb(28,24,19)"
"rgb(29,24,19)"
"rgb(29,25,19)"
"rgb(29,25,19)"
"rgb(30,25,19)"
"rgb(30,26,19)"
"rgb(31,26,19)"
"rgb(31,27,19)"
"rgb(32,27,19)"
"rgb(32,28,19)"
"rgb(32,28,19)"
"rgb(32,28,19)"
"rgb(33,29,19)"
"rgb(33,29,18)"
"rgb(33,30,18)"
"rgb(33,30,18)"
"rgb(33,31,18)"
"rgb(34,31,18)"
"rgb(34,32,18)"
"rgb(34,32,17)"
"rgb(34,33,17)"
"rgb(34,33,17)"
"rgb(33,34,17)"
"rgb(33,34,17)"
"rgb(33,35,17)"
"rgb(33,35,17)"
"rgb(32,36,17)"
"rgb(32,36,17)"
"rgb(31,37,18)"
"rgb(30,38,18)"
"rgb(30,38,18)"
"rgb(29,39,19)"
"rgb(28,40,19)"
"rgb(26,40,20)"
"rgb(25,41,21)"
"rgb(24,42,22)"
"rgb(22,43,23)"
"rgb(20,43,24)"
"rgb(18,44,26)"
"rgb(15,45,27)"
"rgb(12,46,29)"
"rgb(9,46,31)"
"rgb(6,47,33)"
"rgb(4,47,34)"
"rgb(1,48,35)"
"rgb(0,49,37)"
